# CVS spectrum collected post-FFT during II&T by Caleb Baker.  This is
# Band 4 + LOWFS (510-840nm, or 675 center and 330 width in Varia command)
#
# flux units are arbitrary spectrometer units; we are relying on the self-
# normalization of eetc spectra for magnitude conversion.
#
# wavelength (A), flux
3.69786E+03,1.0000E-15
3.70002E+03,1.0000E-15
3.70217E+03,1.0000E-15
3.70433E+03,1.0000E-15
3.70648E+03,1.0000E-15
3.70864E+03,1.0000E-15
3.71079E+03,1.0000E-15
3.71295E+03,1.0000E-15
3.71511E+03,1.0000E-15
3.71726E+03,1.0000E-15
3.71942E+03,1.0000E-15
3.72157E+03,1.0000E-15
3.72373E+03,1.0000E-15
3.72589E+03,1.0000E-15
3.72804E+03,1.0000E-15
3.73020E+03,1.0000E-15
3.73236E+03,1.0000E-15
3.73452E+03,1.0000E-15
3.73667E+03,1.0000E-15
3.73883E+03,1.0000E-15
3.74099E+03,1.0000E-15
3.74315E+03,1.0000E-15
3.74530E+03,1.0000E-15
3.74746E+03,1.0000E-15
3.74962E+03,1.0000E-15
3.75178E+03,1.0000E-15
3.75394E+03,1.0000E-15
3.75610E+03,1.0000E-15
3.75825E+03,1.0000E-15
3.76041E+03,1.0000E-15
3.76257E+03,1.0000E-15
3.76473E+03,1.0000E-15
3.76689E+03,1.0000E-15
3.76905E+03,1.0000E-15
3.77121E+03,1.0000E-15
3.77337E+03,1.0000E-15
3.77553E+03,1.0000E-15
3.77769E+03,1.0000E-15
3.77985E+03,1.0000E-15
3.78201E+03,1.0000E-15
3.78417E+03,1.0000E-15
3.78633E+03,1.0000E-15
3.78849E+03,1.0000E-15
3.79065E+03,1.0000E-15
3.79281E+03,1.0000E-15
3.79497E+03,1.0000E-15
3.79714E+03,1.0000E-15
3.79930E+03,1.0000E-15
3.80146E+03,1.0000E-15
3.80362E+03,1.0000E-15
3.80578E+03,1.0000E-15
3.80794E+03,1.0000E-15
3.81011E+03,1.0000E-15
3.81227E+03,1.0000E-15
3.81443E+03,1.0000E-15
3.81659E+03,1.0000E-15
3.81875E+03,1.0000E-15
3.82092E+03,1.0000E-15
3.82308E+03,1.0000E-15
3.82524E+03,1.0000E-15
3.82741E+03,1.0000E-15
3.82957E+03,1.0000E-15
3.83173E+03,1.0000E-15
3.83390E+03,1.0000E-15
3.83606E+03,1.0000E-15
3.83822E+03,1.0000E-15
3.84039E+03,1.0000E-15
3.84255E+03,1.0000E-15
3.84472E+03,1.0000E-15
3.84688E+03,1.0000E-15
3.84904E+03,1.0000E-15
3.85121E+03,1.0000E-15
3.85337E+03,1.0000E-15
3.85554E+03,1.0000E-15
3.85770E+03,1.0000E-15
3.85987E+03,1.0000E-15
3.86203E+03,1.0000E-15
3.86420E+03,1.0000E-15
3.86637E+03,1.0000E-15
3.86853E+03,1.0000E-15
3.87070E+03,1.0000E-15
3.87286E+03,1.0000E-15
3.87503E+03,1.0000E-15
3.87720E+03,1.0000E-15
3.87936E+03,1.0000E-15
3.88153E+03,1.0000E-15
3.88369E+03,1.0000E-15
3.88586E+03,1.0000E-15
3.88803E+03,1.0000E-15
3.89020E+03,1.0000E-15
3.89236E+03,1.0000E-15
3.89453E+03,1.0000E-15
3.89670E+03,1.0000E-15
3.89886E+03,1.0000E-15
3.90103E+03,1.0000E-15
3.90320E+03,1.0000E-15
3.90537E+03,1.0000E-15
3.90754E+03,1.0000E-15
3.90970E+03,1.0000E-15
3.91187E+03,1.0000E-15
3.91404E+03,1.0000E-15
3.91621E+03,1.0000E-15
3.91838E+03,1.0000E-15
3.92055E+03,1.0000E-15
3.92272E+03,1.0000E-15
3.92489E+03,1.0000E-15
3.92706E+03,1.0000E-15
3.92922E+03,1.0000E-15
3.93139E+03,1.0000E-15
3.93356E+03,1.0000E-15
3.93573E+03,1.0000E-15
3.93790E+03,1.0000E-15
3.94007E+03,1.0000E-15
3.94224E+03,1.0000E-15
3.94441E+03,1.0000E-15
3.94658E+03,1.0000E-15
3.94876E+03,1.0000E-15
3.95093E+03,1.0000E-15
3.95310E+03,1.0000E-15
3.95527E+03,1.0000E-15
3.95744E+03,1.0000E-15
3.95961E+03,1.0000E-15
3.96178E+03,1.0000E-15
3.96395E+03,1.0000E-15
3.96613E+03,1.0000E-15
3.96830E+03,1.0000E-15
3.97047E+03,1.0000E-15
3.97264E+03,1.0000E-15
3.97481E+03,1.0000E-15
3.97699E+03,1.0000E-15
3.97916E+03,1.0000E-15
3.98133E+03,1.0000E-15
3.98350E+03,1.0000E-15
3.98568E+03,1.0000E-15
3.98785E+03,1.0000E-15
3.99002E+03,1.0000E-15
3.99220E+03,1.0000E-15
3.99437E+03,1.0000E-15
3.99654E+03,1.0000E-15
3.99872E+03,1.0000E-15
4.00089E+03,1.0000E-15
4.00306E+03,1.0000E-15
4.00524E+03,1.0000E-15
4.00741E+03,1.0000E-15
4.00959E+03,1.0000E-15
4.01176E+03,1.0000E-15
4.01394E+03,1.0000E-15
4.01611E+03,1.0000E-15
4.01829E+03,1.0000E-15
4.02046E+03,1.0000E-15
4.02264E+03,1.0000E-15
4.02481E+03,1.0000E-15
4.02699E+03,1.0000E-15
4.02916E+03,1.0000E-15
4.03134E+03,1.0000E-15
4.03351E+03,1.0000E-15
4.03569E+03,1.0000E-15
4.03787E+03,1.0000E-15
4.04004E+03,1.0000E-15
4.04222E+03,1.0000E-15
4.04440E+03,1.0000E-15
4.04657E+03,1.0000E-15
4.04875E+03,1.0000E-15
4.05093E+03,1.0000E-15
4.05310E+03,1.0000E-15
4.05528E+03,1.0000E-15
4.05746E+03,1.0000E-15
4.05964E+03,1.0000E-15
4.06181E+03,1.0000E-15
4.06399E+03,1.0000E-15
4.06617E+03,1.0000E-15
4.06835E+03,1.0000E-15
4.07052E+03,1.0000E-15
4.07270E+03,1.0000E-15
4.07488E+03,1.0000E-15
4.07706E+03,1.0000E-15
4.07924E+03,1.0000E-15
4.08142E+03,1.0000E-15
4.08360E+03,1.0000E-15
4.08577E+03,1.0000E-15
4.08795E+03,1.0000E-15
4.09013E+03,1.0000E-15
4.09231E+03,1.0000E-15
4.09449E+03,1.0000E-15
4.09667E+03,1.0000E-15
4.09885E+03,1.0000E-15
4.10103E+03,1.0000E-15
4.10321E+03,1.0000E-15
4.10539E+03,1.0000E-15
4.10757E+03,1.0000E-15
4.10975E+03,1.0000E-15
4.11193E+03,1.0000E-15
4.11411E+03,1.0000E-15
4.11630E+03,1.0000E-15
4.11848E+03,1.0000E-15
4.12066E+03,1.0000E-15
4.12284E+03,1.0000E-15
4.12502E+03,1.0000E-15
4.12720E+03,1.0000E-15
4.12938E+03,1.0000E-15
4.13157E+03,1.0000E-15
4.13375E+03,1.0000E-15
4.13593E+03,1.0000E-15
4.13811E+03,1.0000E-15
4.14029E+03,1.0000E-15
4.14248E+03,1.0000E-15
4.14466E+03,1.0000E-15
4.14684E+03,1.0000E-15
4.14902E+03,1.0000E-15
4.15121E+03,1.0000E-15
4.15339E+03,1.0000E-15
4.15557E+03,1.0000E-15
4.15776E+03,1.0000E-15
4.15994E+03,1.0000E-15
4.16212E+03,1.0000E-15
4.16431E+03,1.0000E-15
4.16649E+03,1.0000E-15
4.16868E+03,1.0000E-15
4.17086E+03,1.0000E-15
4.17304E+03,1.0000E-15
4.17523E+03,1.0000E-15
4.17741E+03,1.0000E-15
4.17960E+03,1.0000E-15
4.18178E+03,1.0000E-15
4.18397E+03,1.0000E-15
4.18615E+03,1.0000E-15
4.18834E+03,1.0000E-15
4.19052E+03,1.0000E-15
4.19271E+03,1.0000E-15
4.19489E+03,1.0000E-15
4.19708E+03,1.0000E-15
4.19927E+03,1.0000E-15
4.20145E+03,1.0000E-15
4.20364E+03,1.0000E-15
4.20582E+03,1.0000E-15
4.20801E+03,1.0000E-15
4.21020E+03,1.0000E-15
4.21238E+03,1.0000E-15
4.21457E+03,1.0000E-15
4.21676E+03,1.0000E-15
4.21895E+03,1.0000E-15
4.22113E+03,1.0000E-15
4.22332E+03,1.0000E-15
4.22551E+03,1.0000E-15
4.22769E+03,1.0000E-15
4.22988E+03,1.0000E-15
4.23207E+03,1.0000E-15
4.23426E+03,1.0000E-15
4.23645E+03,1.0000E-15
4.23863E+03,1.0000E-15
4.24082E+03,1.0000E-15
4.24301E+03,1.0000E-15
4.24520E+03,1.0000E-15
4.24739E+03,1.0000E-15
4.24958E+03,1.0000E-15
4.25177E+03,1.0000E-15
4.25396E+03,1.0000E-15
4.25615E+03,1.0000E-15
4.25833E+03,1.0000E-15
4.26052E+03,1.0000E-15
4.26271E+03,1.0000E-15
4.26490E+03,1.0000E-15
4.26709E+03,1.0000E-15
4.26928E+03,1.0000E-15
4.27147E+03,1.0000E-15
4.27366E+03,1.0000E-15
4.27585E+03,1.0000E-15
4.27805E+03,1.0000E-15
4.28024E+03,1.0000E-15
4.28243E+03,1.0000E-15
4.28462E+03,1.0000E-15
4.28681E+03,1.0000E-15
4.28900E+03,1.0000E-15
4.29119E+03,1.0000E-15
4.29338E+03,1.0000E-15
4.29557E+03,1.0000E-15
4.29777E+03,1.0000E-15
4.29996E+03,1.0000E-15
4.30215E+03,1.0000E-15
4.30434E+03,1.0000E-15
4.30653E+03,1.0000E-15
4.30873E+03,1.0000E-15
4.31092E+03,1.0000E-15
4.31311E+03,1.0000E-15
4.31530E+03,1.0000E-15
4.31750E+03,1.0000E-15
4.31969E+03,1.0000E-15
4.32188E+03,1.0000E-15
4.32408E+03,1.0000E-15
4.32627E+03,1.0000E-15
4.32846E+03,1.0000E-15
4.33066E+03,1.0000E-15
4.33285E+03,1.0000E-15
4.33505E+03,1.0000E-15
4.33724E+03,1.0000E-15
4.33943E+03,1.0000E-15
4.34163E+03,1.0000E-15
4.34382E+03,1.0000E-15
4.34602E+03,1.0000E-15
4.34821E+03,1.0000E-15
4.35041E+03,1.0000E-15
4.35260E+03,1.0000E-15
4.35480E+03,1.0000E-15
4.35699E+03,1.0000E-15
4.35919E+03,1.0000E-15
4.36138E+03,1.0000E-15
4.36358E+03,1.0000E-15
4.36577E+03,1.0000E-15
4.36797E+03,1.0000E-15
4.37017E+03,1.0000E-15
4.37236E+03,1.0000E-15
4.37456E+03,1.0000E-15
4.37676E+03,1.0000E-15
4.37895E+03,1.0000E-15
4.38115E+03,1.0000E-15
4.38335E+03,1.0000E-15
4.38554E+03,1.0000E-15
4.38774E+03,1.0000E-15
4.38994E+03,1.0000E-15
4.39213E+03,1.0000E-15
4.39433E+03,1.0000E-15
4.39653E+03,1.0000E-15
4.39873E+03,1.0000E-15
4.40092E+03,1.0000E-15
4.40312E+03,1.0000E-15
4.40532E+03,1.0000E-15
4.40752E+03,1.0000E-15
4.40972E+03,1.0000E-15
4.41192E+03,1.0000E-15
4.41411E+03,1.0000E-15
4.41631E+03,1.0000E-15
4.41851E+03,1.0000E-15
4.42071E+03,1.0000E-15
4.42291E+03,1.0000E-15
4.42511E+03,1.0000E-15
4.42731E+03,1.0000E-15
4.42951E+03,1.0000E-15
4.43171E+03,1.0000E-15
4.43391E+03,1.0000E-15
4.43611E+03,1.0000E-15
4.43831E+03,1.0000E-15
4.44051E+03,1.0000E-15
4.44271E+03,1.0000E-15
4.44491E+03,1.0000E-15
4.44711E+03,1.0000E-15
4.44931E+03,1.0000E-15
4.45151E+03,1.0000E-15
4.45371E+03,1.0000E-15
4.45591E+03,1.0000E-15
4.45811E+03,1.0000E-15
4.46031E+03,1.0000E-15
4.46252E+03,1.0000E-15
4.46472E+03,1.0000E-15
4.46692E+03,1.0000E-15
4.46912E+03,1.0000E-15
4.47132E+03,1.0000E-15
4.47352E+03,1.0000E-15
4.47573E+03,1.0000E-15
4.47793E+03,1.0000E-15
4.48013E+03,1.0000E-15
4.48233E+03,1.0000E-15
4.48454E+03,1.0000E-15
4.48674E+03,1.0000E-15
4.48894E+03,1.0000E-15
4.49115E+03,1.0000E-15
4.49335E+03,1.0000E-15
4.49555E+03,1.0000E-15
4.49776E+03,1.0000E-15
4.49996E+03,1.0000E-15
4.50216E+03,1.0000E-15
4.50437E+03,1.0000E-15
4.50657E+03,1.0000E-15
4.50878E+03,1.0000E-15
4.51098E+03,1.0000E-15
4.51318E+03,1.0000E-15
4.51539E+03,1.0000E-15
4.51759E+03,1.0000E-15
4.51980E+03,1.0000E-15
4.52200E+03,1.0000E-15
4.52421E+03,1.0000E-15
4.52641E+03,1.0000E-15
4.52862E+03,1.0000E-15
4.53082E+03,1.0000E-15
4.53303E+03,1.0000E-15
4.53523E+03,1.0000E-15
4.53744E+03,1.0000E-15
4.53965E+03,1.0000E-15
4.54185E+03,1.0000E-15
4.54406E+03,1.0000E-15
4.54626E+03,1.0000E-15
4.54847E+03,1.0000E-15
4.55068E+03,1.0000E-15
4.55288E+03,1.0000E-15
4.55509E+03,1.0000E-15
4.55730E+03,1.0000E-15
4.55950E+03,1.0000E-15
4.56171E+03,1.0000E-15
4.56392E+03,1.0000E-15
4.56613E+03,1.0000E-15
4.56833E+03,1.0000E-15
4.57054E+03,1.0000E-15
4.57275E+03,1.0000E-15
4.57496E+03,1.0000E-15
4.57716E+03,1.0000E-15
4.57937E+03,1.0000E-15
4.58158E+03,1.0000E-15
4.58379E+03,1.0000E-15
4.58600E+03,1.0000E-15
4.58821E+03,1.0000E-15
4.59042E+03,1.0000E-15
4.59262E+03,1.0000E-15
4.59483E+03,1.0000E-15
4.59704E+03,1.0000E-15
4.59925E+03,1.0000E-15
4.60146E+03,1.0000E-15
4.60367E+03,1.0000E-15
4.60588E+03,1.0000E-15
4.60809E+03,1.0000E-15
4.61030E+03,1.0000E-15
4.61251E+03,1.0000E-15
4.61472E+03,1.0000E-15
4.61693E+03,1.0000E-15
4.61914E+03,1.0000E-15
4.62135E+03,1.0000E-15
4.62356E+03,1.0000E-15
4.62577E+03,1.0000E-15
4.62798E+03,1.0000E-15
4.63020E+03,1.0000E-15
4.63241E+03,1.0000E-15
4.63462E+03,1.0000E-15
4.63683E+03,1.0000E-15
4.63904E+03,1.0000E-15
4.64125E+03,1.0000E-15
4.64346E+03,1.0000E-15
4.64568E+03,1.0000E-15
4.64789E+03,1.0000E-15
4.65010E+03,1.0000E-15
4.65231E+03,1.0000E-15
4.65453E+03,1.0000E-15
4.65674E+03,1.0000E-15
4.65895E+03,1.0000E-15
4.66116E+03,1.0000E-15
4.66338E+03,1.0000E-15
4.66559E+03,1.0000E-15
4.66780E+03,1.0000E-15
4.67002E+03,1.0000E-15
4.67223E+03,1.0000E-15
4.67444E+03,1.0000E-15
4.67666E+03,1.0000E-15
4.67887E+03,1.0000E-15
4.68108E+03,1.0000E-15
4.68330E+03,1.0000E-15
4.68551E+03,1.0000E-15
4.68773E+03,1.0000E-15
4.68994E+03,1.0000E-15
4.69216E+03,1.0000E-15
4.69437E+03,1.0000E-15
4.69659E+03,1.0000E-15
4.69880E+03,1.0000E-15
4.70102E+03,1.0000E-15
4.70323E+03,1.0000E-15
4.70545E+03,1.0000E-15
4.70766E+03,1.0000E-15
4.70988E+03,1.0000E-15
4.71209E+03,1.0000E-15
4.71431E+03,1.0000E-15
4.71652E+03,1.0000E-15
4.71874E+03,1.0000E-15
4.72096E+03,1.0000E-15
4.72317E+03,1.0000E-15
4.72539E+03,1.0000E-15
4.72761E+03,1.0000E-15
4.72982E+03,1.0000E-15
4.73204E+03,1.0000E-15
4.73426E+03,1.0000E-15
4.73647E+03,1.0000E-15
4.73869E+03,1.0000E-15
4.74091E+03,1.0000E-15
4.74313E+03,1.0000E-15
4.74534E+03,1.0000E-15
4.74756E+03,1.0000E-15
4.74978E+03,1.0000E-15
4.75200E+03,1.0000E-15
4.75422E+03,1.0000E-15
4.75643E+03,1.0000E-15
4.75865E+03,1.0000E-15
4.76087E+03,1.0000E-15
4.76309E+03,1.0000E-15
4.76531E+03,1.0000E-15
4.76753E+03,1.0000E-15
4.76975E+03,1.0000E-15
4.77196E+03,1.0000E-15
4.77418E+03,1.0000E-15
4.77640E+03,1.0000E-15
4.77862E+03,1.0000E-15
4.78084E+03,1.0000E-15
4.78306E+03,1.0000E-15
4.78528E+03,1.0000E-15
4.78750E+03,1.0000E-15
4.78972E+03,1.0000E-15
4.79194E+03,1.0000E-15
4.79416E+03,1.0000E-15
4.79638E+03,1.0000E-15
4.79860E+03,1.0000E-15
4.80082E+03,1.0000E-15
4.80304E+03,1.0000E-15
4.80527E+03,1.0000E-15
4.80749E+03,1.0000E-15
4.80971E+03,1.0000E-15
4.81193E+03,1.0000E-15
4.81415E+03,1.0000E-15
4.81637E+03,1.0000E-15
4.81859E+03,1.0000E-15
4.82082E+03,1.0000E-15
4.82304E+03,1.0000E-15
4.82526E+03,1.0000E-15
4.82748E+03,1.0000E-15
4.82970E+03,1.0000E-15
4.83193E+03,1.0000E-15
4.83415E+03,1.0000E-15
4.83637E+03,1.0000E-15
4.83859E+03,1.0000E-15
4.84082E+03,1.0000E-15
4.84304E+03,1.0000E-15
4.84526E+03,1.0000E-15
4.84749E+03,1.0000E-15
4.84971E+03,1.0000E-15
4.85193E+03,1.0000E-15
4.85416E+03,1.0000E-15
4.85638E+03,1.0000E-15
4.85860E+03,1.0000E-15
4.86083E+03,1.0000E-15
4.86305E+03,1.0000E-15
4.86528E+03,1.0000E-15
4.86750E+03,1.0000E-15
4.86973E+03,1.0000E-15
4.87195E+03,1.0000E-15
4.87418E+03,1.0000E-15
4.87640E+03,1.0000E-15
4.87863E+03,1.0000E-15
4.88085E+03,1.0000E-15
4.88308E+03,1.0000E-15
4.88530E+03,1.0000E-15
4.88753E+03,1.0000E-15
4.88975E+03,1.0000E-15
4.89198E+03,1.0000E-15
4.89420E+03,1.0000E-15
4.89643E+03,1.0000E-15
4.89866E+03,1.0000E-15
4.90088E+03,1.0000E-15
4.90311E+03,1.0000E-15
4.90533E+03,1.0000E-15
4.90756E+03,1.0000E-15
4.90979E+03,1.0000E-15
4.91201E+03,1.0000E-15
4.91424E+03,1.0000E-15
4.91647E+03,1.0000E-15
4.91870E+03,1.0000E-15
4.92092E+03,1.0000E-15
4.92315E+03,1.0000E-15
4.92538E+03,1.0000E-15
4.92761E+03,1.0000E-15
4.92983E+03,1.0000E-15
4.93206E+03,1.0000E-15
4.93429E+03,1.0000E-15
4.93652E+03,1.0000E-15
4.93875E+03,1.0000E-15
4.94098E+03,1.0000E-15
4.94320E+03,1.0000E-15
4.94543E+03,1.0000E-15
4.94766E+03,1.0000E-15
4.94989E+03,1.0000E-15
4.95212E+03,4.4510E-08
4.95435E+03,3.0257E-08
4.95658E+03,4.1171E-08
4.95881E+03,3.3650E-08
4.96104E+03,4.0111E-08
4.96327E+03,3.0208E-08
4.96550E+03,4.2983E-08
4.96773E+03,3.0561E-08
4.96996E+03,4.3755E-08
4.97219E+03,3.1646E-08
4.97442E+03,4.1465E-08
4.97665E+03,3.0042E-08
4.97888E+03,4.3701E-08
4.98111E+03,3.6804E-08
4.98334E+03,4.4300E-08
4.98557E+03,3.7762E-08
4.98780E+03,5.1094E-08
4.99003E+03,3.9099E-08
4.99226E+03,5.8157E-08
4.99449E+03,4.3617E-08
4.99673E+03,6.2083E-08
4.99896E+03,5.2750E-08
5.00119E+03,7.2476E-08
5.00342E+03,6.8199E-08
5.00565E+03,7.7441E-08
5.00788E+03,7.6858E-08
5.01012E+03,9.0232E-08
5.01235E+03,8.8895E-08
5.01458E+03,9.5963E-08
5.01681E+03,9.3436E-08
5.01905E+03,1.0217E-07
5.02128E+03,1.0132E-07
5.02351E+03,1.0816E-07
5.02575E+03,1.0003E-07
5.02798E+03,1.1168E-07
5.03021E+03,1.0731E-07
5.03245E+03,1.1673E-07
5.03468E+03,1.0657E-07
5.03691E+03,1.2452E-07
5.03915E+03,1.2035E-07
5.04138E+03,1.3208E-07
5.04361E+03,1.3373E-07
5.04585E+03,1.4835E-07
5.04808E+03,1.5440E-07
5.05032E+03,1.7225E-07
5.05255E+03,1.8486E-07
5.05479E+03,2.0708E-07
5.05702E+03,2.2392E-07
5.05926E+03,2.4858E-07
5.06149E+03,2.7052E-07
5.06373E+03,3.1227E-07
5.06596E+03,3.5710E-07
5.06820E+03,4.1095E-07
5.07043E+03,4.8067E-07
5.07267E+03,5.5487E-07
5.07490E+03,6.4773E-07
5.07714E+03,7.2818E-07
5.07938E+03,8.4365E-07
5.08161E+03,9.3183E-07
5.08385E+03,1.0620E-06
5.08608E+03,1.1263E-06
5.08832E+03,1.2587E-06
5.09056E+03,1.3277E-06
5.09279E+03,1.4330E-06
5.09503E+03,1.4831E-06
5.09727E+03,1.5841E-06
5.09951E+03,1.5956E-06
5.10174E+03,1.6868E-06
5.10398E+03,1.6883E-06
5.10622E+03,1.7683E-06
5.10845E+03,1.7490E-06
5.11069E+03,1.8257E-06
5.11293E+03,1.8038E-06
5.11517E+03,1.8883E-06
5.11741E+03,1.8498E-06
5.11964E+03,1.9506E-06
5.12188E+03,1.9086E-06
5.12412E+03,1.9625E-06
5.12636E+03,1.9106E-06
5.12860E+03,1.9795E-06
5.13084E+03,1.9310E-06
5.13307E+03,1.9466E-06
5.13531E+03,1.8796E-06
5.13755E+03,1.9003E-06
5.13979E+03,1.8208E-06
5.14203E+03,1.8252E-06
5.14427E+03,1.7317E-06
5.14651E+03,1.7052E-06
5.14875E+03,1.6160E-06
5.15099E+03,1.6025E-06
5.15323E+03,1.5038E-06
5.15547E+03,1.4811E-06
5.15771E+03,1.4031E-06
5.15995E+03,1.3880E-06
5.16219E+03,1.3207E-06
5.16443E+03,1.3309E-06
5.16667E+03,1.2715E-06
5.16891E+03,1.2900E-06
5.17115E+03,1.2546E-06
5.17339E+03,1.2898E-06
5.17564E+03,1.2770E-06
5.17788E+03,1.3253E-06
5.18012E+03,1.3353E-06
5.18236E+03,1.4289E-06
5.18460E+03,1.4289E-06
5.18684E+03,1.5214E-06
5.18909E+03,1.5477E-06
5.19133E+03,1.6413E-06
5.19357E+03,1.6630E-06
5.19581E+03,1.7501E-06
5.19805E+03,1.8191E-06
5.20030E+03,1.8034E-06
5.20254E+03,1.8466E-06
5.20478E+03,1.7979E-06
5.20702E+03,1.8338E-06
5.20927E+03,1.7617E-06
5.21151E+03,1.7637E-06
5.21375E+03,1.6815E-06
5.21600E+03,1.6702E-06
5.21824E+03,1.5823E-06
5.22048E+03,1.5400E-06
5.22273E+03,1.4748E-06
5.22497E+03,1.4313E-06
5.22721E+03,1.3649E-06
5.22946E+03,1.3277E-06
5.23170E+03,1.2587E-06
5.23395E+03,1.2526E-06
5.23619E+03,1.1943E-06
5.23844E+03,1.1947E-06
5.24068E+03,1.1466E-06
5.24293E+03,1.1488E-06
5.24517E+03,1.1393E-06
5.24742E+03,1.1559E-06
5.24966E+03,1.1554E-06
5.25191E+03,1.1868E-06
5.25415E+03,1.1947E-06
5.25640E+03,1.2490E-06
5.25864E+03,1.2669E-06
5.26089E+03,1.3421E-06
5.26313E+03,1.3737E-06
5.26538E+03,1.4679E-06
5.26763E+03,1.5101E-06
5.26987E+03,1.6185E-06
5.27212E+03,1.6712E-06
5.27436E+03,1.7899E-06
5.27661E+03,1.8300E-06
5.27886E+03,1.9717E-06
5.28110E+03,2.0249E-06
5.28335E+03,2.1406E-06
5.28560E+03,2.2070E-06
5.28784E+03,2.3190E-06
5.29009E+03,2.3701E-06
5.29234E+03,2.5004E-06
5.29459E+03,2.5146E-06
5.29683E+03,2.6533E-06
5.29908E+03,2.6206E-06
5.30133E+03,2.7269E-06
5.30358E+03,2.7070E-06
5.30583E+03,2.8281E-06
5.30807E+03,2.7858E-06
5.31032E+03,2.8724E-06
5.31257E+03,2.8525E-06
5.31482E+03,2.9271E-06
5.31707E+03,2.8712E-06
5.31932E+03,2.9470E-06
5.32156E+03,2.9039E-06
5.32381E+03,3.0032E-06
5.32606E+03,2.9211E-06
5.32831E+03,2.9975E-06
5.33056E+03,2.9414E-06
5.33281E+03,3.0416E-06
5.33506E+03,2.9897E-06
5.33731E+03,3.0671E-06
5.33956E+03,3.0042E-06
5.34181E+03,3.1305E-06
5.34406E+03,3.0926E-06
5.34631E+03,3.1486E-06
5.34856E+03,3.0928E-06
5.35081E+03,3.1786E-06
5.35306E+03,3.1551E-06
5.35531E+03,3.2190E-06
5.35756E+03,3.1677E-06
5.35981E+03,3.2249E-06
5.36206E+03,3.1859E-06
5.36432E+03,3.2689E-06
5.36657E+03,3.1874E-06
5.36882E+03,3.2665E-06
5.37107E+03,3.2087E-06
5.37332E+03,3.2567E-06
5.37557E+03,3.2118E-06
5.37782E+03,3.2671E-06
5.38008E+03,3.1831E-06
5.38233E+03,3.2615E-06
5.38458E+03,3.2059E-06
5.38683E+03,3.2657E-06
5.38909E+03,3.1895E-06
5.39134E+03,3.2736E-06
5.39359E+03,3.2089E-06
5.39584E+03,3.2617E-06
5.39810E+03,3.1790E-06
5.40035E+03,3.2257E-06
5.40260E+03,3.1993E-06
5.40485E+03,3.2286E-06
5.40711E+03,3.1861E-06
5.40936E+03,3.2533E-06
5.41161E+03,3.1679E-06
5.41387E+03,3.2314E-06
5.41612E+03,3.1725E-06
5.41838E+03,3.2172E-06
5.42063E+03,3.1382E-06
5.42288E+03,3.1958E-06
5.42514E+03,3.1258E-06
5.42739E+03,3.1759E-06
5.42965E+03,3.1121E-06
5.43190E+03,3.1359E-06
5.43416E+03,3.0732E-06
5.43641E+03,3.1149E-06
5.43867E+03,3.0544E-06
5.44092E+03,3.1114E-06
5.44318E+03,3.0395E-06
5.44543E+03,3.0902E-06
5.44769E+03,3.0237E-06
5.44994E+03,3.0896E-06
5.45220E+03,3.0437E-06
5.45445E+03,3.0817E-06
5.45671E+03,3.0384E-06
5.45897E+03,3.1164E-06
5.46122E+03,3.0735E-06
5.46348E+03,3.1522E-06
5.46573E+03,3.1164E-06
5.46799E+03,3.1912E-06
5.47025E+03,3.1630E-06
5.47250E+03,3.2340E-06
5.47476E+03,3.2104E-06
5.47702E+03,3.2784E-06
5.47928E+03,3.2724E-06
5.48153E+03,3.3490E-06
5.48379E+03,3.3033E-06
5.48605E+03,3.3829E-06
5.48830E+03,3.3533E-06
5.49056E+03,3.4239E-06
5.49282E+03,3.4083E-06
5.49508E+03,3.4758E-06
5.49734E+03,3.4512E-06
5.49959E+03,3.5130E-06
5.50185E+03,3.4856E-06
5.50411E+03,3.5476E-06
5.50637E+03,3.5278E-06
5.50863E+03,3.5906E-06
5.51089E+03,3.5745E-06
5.51315E+03,3.6454E-06
5.51540E+03,3.5772E-06
5.51766E+03,3.6623E-06
5.51992E+03,3.5988E-06
5.52218E+03,3.6801E-06
5.52444E+03,3.6170E-06
5.52670E+03,3.7012E-06
5.52896E+03,3.6303E-06
5.53122E+03,3.7004E-06
5.53348E+03,3.6538E-06
5.53574E+03,3.7086E-06
5.53800E+03,3.6377E-06
5.54026E+03,3.7007E-06
5.54252E+03,3.6319E-06
5.54478E+03,3.7044E-06
5.54704E+03,3.6185E-06
5.54930E+03,3.6452E-06
5.55156E+03,3.5850E-06
5.55382E+03,3.6318E-06
5.55608E+03,3.5636E-06
5.55834E+03,3.5808E-06
5.56061E+03,3.5050E-06
5.56287E+03,3.5232E-06
5.56513E+03,3.4288E-06
5.56739E+03,3.4644E-06
5.56965E+03,3.3977E-06
5.57191E+03,3.3955E-06
5.57418E+03,3.3243E-06
5.57644E+03,3.3625E-06
5.57870E+03,3.2805E-06
5.58096E+03,3.2933E-06
5.58322E+03,3.2261E-06
5.58549E+03,3.2666E-06
5.58775E+03,3.1993E-06
5.59001E+03,3.2338E-06
5.59227E+03,3.1808E-06
5.59454E+03,3.2251E-06
5.59680E+03,3.1667E-06
5.59906E+03,3.2270E-06
5.60133E+03,3.1826E-06
5.60359E+03,3.2281E-06
5.60585E+03,3.2039E-06
5.60812E+03,3.2462E-06
5.61038E+03,3.2072E-06
